,feature,brh_index
941,Amy Carson,11.0
942,Amy Dunne,11.0
943,Amy Ellis,11.0
944,Amy Foley,9.0
945,Amy Fowler Kane,11.0
946,Amy Heckerling,10.0
947,Amy Herman,9.0
948,Amy Hobby,11.0
949,Amy Irving,9.0
950,Amy Lalonde,11.0
951,Amy Locane,9.0
952,Amy Madigan,9.0
953,Amy Mayfield,11.0
954,Amy Miller,11.0
955,Amy Mitchell,11.0
956,Amy Pascal,11.0
957,Amy Phillips,11.0
958,Amy Poehler,10.0
959,Amy Robinson,10.0
960,Amy Ryan,9.0
961,Amy Schine,11.0
962,Amy Schumer,11.0
963,Amy Sedaris,11.0
964,Amy Smart,16.0
965,Amy Squirrel,11.0
966,Amy Steel,11.0
967,Amy Stewart,11.0
968,Amy Striker,9.0
969,Amy Sumner,9.0
970,Amy Taylor,11.0
971,Amy Townsend,11.0
972,Amyas Paulet,11.0
973,Amélie Poulain,11.0
974,An Olive Branch Productions,9.0
975,Ana,10.0
976,Ana Christina Martinez,11.0
977,Ana Claudia Talancón,9.0
978,Ana Coto,11.0
979,Ana Gasteyer,11.0
980,Ana Lewis / Baroness,11.0
981,Ana López Mercado,11.0
982,Ana Morelos,11.0
983,Ana Pascal,11.0
984,Ana de la Reguera,11.0
985,Anabel Greening,9.0
986,Anadil Hossain,11.0
987,Anakin Skywalker,10.0
988,Anakin Skywalker / Darth Vader,11.0
989,Analeigh Tipton,11.0
990,Anamaria Marinca,11.0
991,Anand Tucker,10.0
992,Anand Upadhyaya,11.0
993,Anant Singh,9.0
994,Anarchos Productions,11.0
995,Anas Wellman,9.0
996,Anastasia (voice),11.0
997,Anastasia Steele,11.0
998,Anatoli Davydov,9.0
999,Anatoly Maksimov,11.0
1000,Anchor Bay Films,9.0
1001,Anders Holm,11.0
1002,Anderson,10.0
1003,Andi,10.0
1004,Andie Anderson,11.0
1005,Andie MacDowell,10.0
1006,Andie West,11.0
1007,Andre,11.0
1008,Andre Baptiste Sr.,9.0
1009,Andre Braugher,10.0
1010,Andre Bryant,11.0
1011,Andre Harrell,11.0
1012,Andre Lamal,9.0
1013,Andre Marek,9.0
1014,Andre Romulus 'Dre' Ellis,11.0
1015,Andrea,9.0
1016,Andrea Anders,11.0
1017,Andrea Arnold,9.0
1018,Andrea Barata Ribeiro,10.0
1019,Andrea Calderwood,10.0
1020,Andrea Di Stefano,9.0
1021,Andrea Eckert,11.0
1022,Andrea Martin,11.0
1023,Andrea Occhipinti,10.0
1024,Andrea Perron,11.0
1025,Andrea Phillips,11.0
1026,Andrea Riseborough,10.0
1027,Andrea Sachs,11.0
1028,Andrea Sperling,10.0
1029,Andrea Tate,9.0
1030,Andrea Treborn,11.0
1031,Andreas Grosch,11.0
1032,Andreas Klein,11.0
1033,Andreas Schreitmüller,10.0
1034,Andreas Tanis,11.0
1035,Andree Moss,9.0
1036,Andrei Konchalovsky,10.0
1037,Andreuccio,9.0
1038,Andrew,9.0
1039,"Andrew "" Andy "" Osnard",11.0
1040,Andrew 'Andy' McGee,11.0
1041,Andrew A. Kosove,20.0
1042,Andrew Adamson,10.0
1043,Andrew Airlie,11.0
1044,Andrew Beckett,11.0
1045,Andrew Bergman,10.0
1046,Andrew Bonime,11.0
1047,Andrew Caldwell,9.0
1048,Andrew Cosby,11.0
1049,Andrew Currie,9.0
1050,Andrew Davis,9.0
1051,Andrew Detmer,11.0
1052,Andrew Dice Clay,9.0
1053,Andrew Divoff,11.0
1054,Andrew Dominik,10.0
1055,Andrew Douglas,11.0
1056,Andrew Eaton,10.0
1057,Andrew Egiziano,11.0
1058,Andrew Epstein,11.0
1059,Andrew Erwin,11.0
1060,Andrew Fierberg,10.0
1061,Andrew Fleming,10.0
1062,Andrew Form,10.0
1063,Andrew G. La Marca,11.0
1064,Andrew G. Vajna,9.0
1065,Andrew Garfield,9.0
1066,Andrew Gunn,10.0
1067,Andrew Gurland,9.0
1068,Andrew Haigh,11.0
1069,Andrew Hampton,11.0
1070,Andrew Hauptman,10.0
1071,Andrew Hennings,11.0
1072,Andrew J. Cohen,9.0
1073,Andrew Jacobs,11.0
1074,Andrew Kaulder,11.0
1075,Andrew Knightley,11.0
1076,Andrew Largeman,11.0
1077,Andrew Lauren,11.0
1078,Andrew Lazar,10.0
1079,Andrew Licht,10.0
1080,Andrew Lloyd Webber,11.0
1081,Andrew Lowe,11.0
1082,Andrew Macdonald,10.0
1083,Andrew Margolis Jr.,11.0
1084,Andrew Martin,9.0
1085,Andrew Marton,11.0
1086,Andrew Mason,11.0
1087,Andrew McCarthy,11.0
1088,Andrew Miano,9.0
1089,Andrew Miller,11.0
1090,Andrew Morahan,11.0
1091,Andrew Neimann,11.0
1092,Andrew Niccol,10.0
1093,Andrew O'Connor,11.0
1094,Andrew Panay,9.0
1095,Andrew Paquin,11.0
1096,Andrew Paxton,11.0
1097,Andrew R. Tennenbaum,10.0
1098,Andrew Robinson,11.0
1099,Andrew Rona,9.0
1100,Andrew S. Karsch,11.0
1101,Andrew Scheinman,10.0
1102,Andrew Scott,9.0
1103,Andrew Sensenig,11.0
1104,Andrew Shepherd,11.0
1105,Andrew Shim,11.0
1106,Andrew Stanton,10.0
1107,Andrew Starke,9.0
1108,Andrew Stevens,10.0
1109,Andrew Sugerman,9.0
1110,Andrew Van Tassel,9.0
1111,Andrew Wald,9.0
1112,Andrew Wallace,11.0
1113,Andrew Walsh,9.0
1114,Andrew Wight,11.0
1115,Andrew Wilson,9.0
1116,Andrew Young,11.0
1117,Andro Steinborn,9.0
1118,Andromeda Fitzgerald,11.0
1119,Andrzej Bartkowiak,10.0
1120,András Hámori,9.0
1121,André Benjamin,10.0
1122,André Devereaux,11.0
1123,André Dussollier,9.0
1124,André Holland,11.0
1125,André Rouleau,11.0
1126,André the Giant,11.0
1127,André Øvredal,11.0
1128,Anduin Lothar,11.0
1129,Andy,10.0
1130,Andy Barclay,10.0
1131,Andy Berman,11.0
1132,Andy Brewster,11.0
1133,Andy Buckley,11.0
1134,Andy Cohen,9.0
1135,Andy Cohn,11.0
1136,Andy Davoli,9.0
1137,Andy Dick,10.0
1138,Andy Dufresne,11.0
1139,Andy Fickman,10.0
1140,Andy Fox,9.0
1141,Andy García,10.0
1142,Andy Gould,10.0
1143,Andy Griffith,11.0
1144,Andy Harries,11.0
1145,Andy Kaufman,9.0
1146,Andy Kaufman/Tony Clifton,9.0
1147,Andy Kornbluth,9.0
1148,Andy Muschietti,11.0
1149,Andy Paterson,11.0
1150,Andy Samberg,9.0
1151,Andy Serkis,9.0
1152,Andy Stanfield,11.0
1153,Andy Stitzer,11.0
1154,Andy Tennant,10.0
1155,Andy Warhol,11.0
1156,Andy Zhang,9.0
1157,Aneurin Barnard,9.0
1158,Ang Lee,10.0
1159,Angel,11.0
1160,Angel David,11.0
1161,Angel Dumott Schunard,9.0
1162,Angel Face,11.0
1163,Angel Macias,9.0
1164,Angel Mercer,11.0
1165,Angel Salazar,9.0
1166,Angel of Death,9.0
1167,Angela,9.0
1168,"Angela ""Angie"" Green",11.0
1169,Angela Bassett,19.0
1170,Angela Bennett/Ruth Marx,11.0
1171,Angela Bettis,9.0
1172,Angela Carson,11.0
1173,Angela Donatelli,9.0
1174,Angela Featherstone,9.0
1175,Angela Hayes,11.0
1176,Angela Holmes,9.0
1177,Angela Kinsey,11.0
1178,Angela Lansbury,10.0
1179,Angela Lewis,11.0
1180,Angela Oakhurst,11.0
1181,Angela Patton,9.0
1182,Angela Payton,11.0
1183,Angela Robinson,11.0
1184,Angela Vidal,11.0
1185,Angela Viracco,11.0
1186,Angelica,10.0
1187,Angelica Teach,11.0
1188,Angelina Jolie,27.0
1189,Angeline,11.0
1190,Angell Conwell,11.0
1191,Angelo (voice),11.0
1192,Angelo Barberini,9.0
1193,Angelo Dundee,9.0
1194,Angelo Josue Lozano Corzo,11.0
1195,Angelo Pappas,11.0
1196,Angelo Pardi,9.0
1197,Angelo Pardipillo,11.0
1198,Angelo Rossitto,11.0
1199,Angelo “Gyp” DeCarlo,11.0
1200,Anger (voice),11.0
1201,Angharad Morgan,11.0
1202,Angie,9.0
1203,Angie (voice),11.0
1204,Angie Ashford,11.0
1205,Angie Dickinson,10.0
1206,Angie Harmon,10.0
1207,Angie Ostrowiski,11.0
1208,Angourie Rice,11.0
1209,Angus,11.0
1210,Angus Macfadyen,9.0
1211,Angus Montier,9.0
1212,Angus Sampson,11.0
1213,Angus Scrimm,11.0
1214,Angus T. Jones,11.0
1215,Angélica de Alquézar,9.0
1216,Ania Sowinski,11.0
1217,Anika Noni Rose,11.0
1218,Aniki Yamamoto,11.0
1219,Anil Kapoor,10.0
1220,Aningaaq (voice),11.0
1221,Anish Savjani,9.0
1222,Anita,10.0
1223,"Anita ""Needy"" Lesnicky",11.0
1224,Anita Briem,10.0
1225,Anita Laurenzi,9.0
1226,Anita Mui,11.0
1227,Anita Page,11.0
1228,Anita Pallenberg,9.0
1229,Anita Randazzo,11.0
1230,Anita de Moulin,11.0
1231,Anja Grafers,11.0
1232,Anjelica Huston,10.0
1233,Anke Domscheit-Berg,9.0
1234,Anke Wenger,11.0
1235,Ann,9.0
1236,Ann August,9.0
1237,Ann Carli,10.0
1238,Ann Darrow,11.0
1239,Ann Dowd,11.0
1240,Ann Merai Harrison,11.0
1241,Ann Miller,11.0
1242,Ann Patterson,9.0
1243,Ann Ruark,10.0
1244,Ann Wingate,11.0
1245,Anna,9.0
1246,Anna (voice),11.0
1247,Anna Ardova,11.0
1248,Anna Baragli,9.0
1249,Anna Beam,11.0
1250,Anna Boden,10.0
1251,Anna Bolshova,9.0
1252,Anna Brady,11.0
1253,Anna Bussotti (Cremona),9.0
1254,Anna Cameron,11.0
1255,Anna Camp,11.0
1256,Anna Coleman,11.0
1257,Anna Crowe,11.0
1258,Anna Culp,11.0
1259,Anna Deavere Smith,11.0
1260,Anna Faris,10.0
1261,Anna Friel,10.0
1262,Anna Gardner,11.0
1263,Anna Gerb,9.0
1264,Anna Gerber,9.0
1265,Anna Herk,9.0
1266,Anna Hoelck,11.0
1267,Anna Hutchison,11.0
1268,Anna Kendrick,9.0
1269,Anna Khitrova,11.0
1270,Anna Klyczynski,11.0
1271,Anna Lee,11.0
1272,Anna Maria Horsford,10.0
1273,Anna Massey,11.0
1274,Anna Mastro,11.0
1275,Anna McDoogles,11.0
1276,Anna Mondstein,11.0
1277,Anna Montez,11.0
1278,Anna Moot-Levin,11.0
1279,Anna Morales,9.0
1280,Anna Nakagawa,11.0
1281,Anna Paquin,10.0
1282,Anna Popplewell,10.0
1283,Anna Ran,9.0
1284,Anna Riley,11.0
1285,Anna Rivers,11.0
1286,Anna Scott,11.0
1287,Anna Simons,9.0
1288,Anna Sorensen,9.0
1289,Anna Surratt,9.0
1290,Anna Sörensen (singing voice),9.0
1291,Anna Taylor,9.0
1292,Anna Wallace,11.0
1293,Anna Wood,11.0
1294,Anna/Melodia,9.0
1295,AnnaSophia Robb,10.0
1296,Annabel,11.0
1297,Annabel Jankel,9.0
1298,Annabel Richter,11.0
1299,Annabella Sciorra,10.0
1300,Annabelle Deconninck,11.0
1301,Annabelle Wallis,11.0
1302,Annabeth Chase,10.0
1303,Annabeth Gish,10.0
1304,Annalee Call,11.0
1305,Annalee Jefferies,11.0
1306,Annalise Hansen,9.0
1307,Anne,9.0
1308,Anne Archer,9.0
1309,Anne Bancroft,9.0
1310,Anne Bruning,11.0
1311,Anne Carey,9.0
1312,Anne Collins,11.0
1313,Anne Consigny,11.0
1314,Anne Crane,9.0
1315,Anne Dettrey,11.0
1316,Anne Fletcher,14.0
1317,Anne Fontaine,9.0
1318,Anne Hathaway,10.0
1319,Anne Heche,10.0
1320,Anne Kopelson,9.0
1321,Anne Köhncke,9.0
1322,Anne Louise Hassing,11.0
1323,Anne Marie,11.0
1324,Anne Marie Chadwick,11.0
1325,Anne Marie Vicksey,11.0
1326,Anne Marivin,11.0
1327,Anne Napolitano,11.0
1328,Anne Revere,11.0
1329,Anne Stanton,9.0
1330,Anne Walker-McBay,10.0
1331,Anne-Marie Duff,9.0
1332,Anne-Marie Loop,9.0
1333,Annette Atkins,11.0
1334,Annette Bening,9.0
1335,Annette DeTamble,11.0
1336,Annette Hargrove,11.0
1337,Annette O'Toole,11.0
1338,Annette Savitch,10.0
1339,Annie,10.0
1340,Annie / Glinda,11.0
1341,Annie Allix,11.0
1342,Annie Bean,11.0
1343,Annie Beckett,11.0
1344,Annie Brackett,11.0
1345,Annie Cameron,9.0
1346,Annie Cassell,11.0
1347,Annie Clark,9.0
1348,Annie Collins-Nielsen,9.0
1349,Annie Corley,10.0
1350,Annie Dwyer,11.0
1351,Annie Garrett,11.0
1352,Annie Hall,11.0
1353,Annie Hughes (voice),9.0
1354,Annie Knowby,11.0
1355,Annie Lansing,11.0
1356,Annie MacDuggan Paradis,11.0
1357,Annie MacLean,11.0
1358,Annie Marter,11.0
1359,Annie Montrose,11.0
1360,Annie Oakley,11.0
1361,Annie Parisse,11.0
1362,Annie Porter,10.0
1363,Annie Smith,11.0
1364,Annie Stewart,11.0
1365,Annie Sullivan,11.0
1366,Annie Williamson,9.0
1367,Annika,9.0
1368,Annika Marks,11.0
1369,Anonymous,9.0
1370,Anonymous Content,9.0
1371,Ansel,9.0
1372,Ansel Elgort,10.0
1373,Anson Mount,11.0
1374,Ant,11.0
1375,Anthea,11.0
1376,Anthony,11.0
1377,Anthony 'Citric' Campos,9.0
1378,Anthony 'Hub' Hubbard,11.0
1379,Anthony 'Tony' Leighton,9.0
1380,Anthony Adams,9.0
1381,Anthony Anderson,10.0
1382,Anthony Bell,11.0
1383,Anthony Bregman,9.0
1384,Anthony Cooper,11.0
1385,Anthony Daniels,10.0
1386,Anthony Dileo Jr.,11.0
1387,Anthony Edwards,9.0
1388,Anthony Fait,11.0
1389,Anthony Heald,9.0
1390,Anthony Hemingway,9.0
1391,Anthony Hines,11.0
1392,Anthony Hopkins,10.0
1393,Anthony Katagas,10.0
1394,Anthony LaPaglia,10.0
1395,Anthony Mackie,10.0
1396,Anthony Mann,10.0
1397,Anthony McCarten,11.0
1398,Anthony Michael Hall,10.0
1399,Anthony Minghella,10.0
1400,Anthony P. Kirby,11.0
1401,Anthony Perkins,10.0
1402,Anthony Quayle,11.0
1403,Anthony Quinn,11.0
1404,Anthony Rapp,9.0
1405,Anthony Ray Parker,11.0
1406,Anthony Rhulen,10.0
1407,Anthony Ruivivar,11.0
1408,Anthony Russo,10.0
1409,Anthony Silverston,11.0
1410,Anthony Stacchi,10.0
1411,Anthony Stewart Head,11.0
1412,Anthony Swofford,11.0
1413,Anthony Tambakis,9.0
1414,Anthony Waye,11.0
1415,Anthony Zerbe,10.0
1416,Antje Traue,9.0
1417,Antoine,11.0
1418,Antoine Bailleul,11.0
1419,Antoine Fuqua,9.0
1420,Antoine Laconte,11.0
1421,Antoine Sartain,9.0
1422,Antoinette,11.0
1423,Anton,9.0
1424,Anton Chigurh,11.0
1425,Anton Corbijn,10.0
1426,Anton Gorodetsky,11.0
1427,Anton Grubitz,11.0
1428,Anton Marvelton,9.0
1429,Anton Melnik,11.0
1430,Anton Yelchin,10.0
1431,Antonino Lombardo,9.0
1432,Antonio,11.0
1433,Antonio Balbi,11.0
1434,Antonio Banderas,19.0
1435,Antonio Cardenal,10.0
1436,Antonio Encarnacion,11.0
1437,Antonio Lopez de Santa Ana,9.0
1438,Antonio Monroy,11.0
1439,Antonio Quintana,11.0
1440,Antonio Salieri,11.0
1441,Antonio Vizintín,11.0
1442,Antonius,11.0
1443,Antony Hoffman,9.0
1444,Antony Rufus-Isaacs,9.0
1445,Antony Starr,11.0
1446,Antwone Fisher Age 14,11.0
1447,Antwone Fisher Age 7,11.0
1448,Antwone Quenton 'Fish' Fisher,11.0
1449,Anupam Kher,11.0
1450,Anushka Shetty,11.0
1451,Anwar Congo,9.0
1452,Anwar El-Ibrahimi,9.0
1453,Anya Taylor-Joy,11.0
1454,Anzor Yugorsky,9.0
1455,Aoife O'Sullivan,9.0
1456,Aom,9.0
1457,Apatow Productions,10.0
1458,Apipoulaï,11.0
1459,Apollo Creed,11.0
1460,Apostle Productions,9.0
1461,Appian Way,9.0
1462,Apple Annie,11.0
1463,Apprentice (Cremona),9.0
1464,April,10.0
1465,April Booth,11.0
1466,April O'Neil,10.0
1467,April O'Neil (voice),11.0
1468,April Wheeler,11.0
1469,Aqua,9.0
1470,Aquamarine,11.0
1471,Ara Keshishian,9.0
1472,Arabella,11.0
1473,Arabella Sours,9.0
1474,Arachnid Productions Ltd.,11.0
1475,Aragorn,10.0
1476,Arata,9.0
1477,Arata Furuta,9.0
1478,Arcade Pictures,11.0
1479,Arcadia Motion Pictures,9.0
1480,Archer Dolittle,11.0
1481,Archer Street Productions,11.0
1482,Archibald Cunningham,11.0
1483,Archibald Snatcher (voice),11.0
1484,Archibald Suchot,11.0
1485,Archie,9.0
1486,Archie Cleghorn,9.0
1487,Archie Gates,11.0
1488,Archie Panjabi,10.0
1489,Archy,11.0
1490,Ardeth Bay,11.0
1491,Arechi no Majo,11.0
1492,Ares,11.0
1493,Aresh,9.0
1494,Aretha Cobbs,9.0
1495,Argenor,11.0
1496,Ari,10.0
1497,Ari Arad,11.0
1498,Ari Folman,11.0
1499,Ari Graynor,10.0
1500,Ari Sandel,11.0
1501,Ariadna Gil,11.0
1502,Ariadne,10.0
1503,Ariana Richards,11.0
1504,Ariane Kerner,11.0
1505,Arianne Sutner,11.0
1506,Ariel Gade,11.0
1507,Ariel Levy,11.0
1508,Ariel Moore,11.0
1509,Ariel Schulman,10.0
1510,Ariel Vromen,10.0
1511,Ariel Winter,11.0
1512,Ariel Zeitoun,9.0
1513,Arielle Kebbel,10.0
1514,Arija Bareikis,11.0
1515,Ariki-mau,9.0
1516,Ario Sagantoro,11.0
1517,Aristotle Kristatos,11.0
1518,Arius,11.0
1519,Arka Media Works,11.0
1520,Arklon,9.0
1521,Arlene Kehela,9.0
1522,Arlene Lorenzo,11.0
1523,Arlene McKinney,11.0
1524,Arletty,11.0
1525,Arlington Steward,11.0
1526,Arliss Howard,11.0
1527,Arlo,9.0
1528,Arlo (voice),11.0
1529,Arlo Guthrie,11.0
1530,Armand,11.0
1531,Armand Assante,9.0
1532,Armand Benoit,9.0
1533,Armande Voizin,11.0
1534,Armando,11.0
1535,Armie Hammer,9.0
1536,Armin Mueller-Stahl,10.0
1537,Armin Rohde,10.0
1538,Armstrong,11.0
1539,Armyan Bernstein,9.0
1540,Arnan Rothman,11.0
1541,Arnau,11.0
1542,Arne Meerkamp van Embden,11.0
1543,Arne Schmidt,10.0
1544,Arnie,11.0
1545,Arnie Grape,11.0
1546,Arnie Klein,11.0
1547,Arnold Kopelson,9.0
1548,Arnold Margolese,11.0
1549,Arnold Messer,9.0
1550,Arnold Rifkin,10.0
1551,Arnold Schwarzenegger,31.0
1552,Arnold Soames,11.0
1553,Arnold Stiefel,9.0
1554,Arnold Vosloo,10.0
1555,Arnon Milchan,10.0
1556,Aron Ralston,11.0
1557,Aron Warner,10.0
1558,Arrigo Colombo,11.0
1559,Arsher Ali,11.0
1560,Arsénico Producciones,9.0
1561,Art Carney,11.0
1562,Art Garfunkel,11.0
1563,Art Howe,11.0
1564,Art Levinson,9.0
1565,Art Linson,8.0
1566,Art Parkinson,11.0
1567,Art Pictures Studio,9.0
1568,Arte,11.0
1569,Artemisia,11.0
1570,Artfire Films,11.0
1571,Arthur,9.0
1572,Arthur Abbott,11.0
1573,Arthur Agee,11.0
1574,Arthur Angel,11.0
1575,Arthur Bishop,11.0
1576,Arthur Burns,11.0
1577,Arthur Case,11.0
1578,Arthur Chaney,11.0
1579,Arthur Cohn,11.0
1580,Arthur Dallas,11.0
1581,Arthur Dent,11.0
1582,Arthur Edens,11.0
1583,Arthur F. Repola,11.0
1584,Arthur Freed,9.0
1585,Arthur Hill,10.0
1586,Arthur Hiller,9.0
1587,Arthur Holland,9.0
1588,Arthur Jenkins (Modern Story),11.0
1589,Arthur Kennedy,11.0
1590,Arthur Kipps,11.0
1591,Arthur Lestrange,11.0
1592,Arthur Lewis,11.0
1593,Arthur M. Sarkissian,11.0
1594,Arthur Montgomery,11.0
1595,Arthur O'Connell,11.0
1596,Arthur P. Jacobs,10.0
1597,Arthur Poppington / Defendor,9.0
1598,Arthur Rosson,11.0
1599,Arthur Shaw,11.0
1600,Arthur Stegman,11.0
1601,"Arthur Wellesley, Duke of Wellington",9.0
1602,Arthur Wyndham,11.0
1603,Arthur's Father,11.0
1604,Arthur's Mother,11.0
1605,Artie,11.0
1606,Artie Decker,11.0
1607,Artisan Entertainment,9.0
1608,Artist W. Robinson,11.0
1609,Artists Public Domain,11.0
1610,Arts Council of England,9.0
1611,Artur Brauner,11.0
1612,Arturo,11.0
1613,Arturo Paglia,11.0
1614,Arwen Evenstar,10.0
1615,Arya,11.0
1616,Aryana Engineer,11.0
1617,Asa Butterfield,10.0
1618,Asger Leth,11.0
1619,Ash (voice),11.0
1620,Ash Brannon,11.0
1621,Ash Ketchum,11.0
1622,Ash R. Shah,9.0
1623,Ash Vasudevan,11.0
1624,Ashe,9.0
1625,Ashima Ganguli,11.0
1626,Ashitaka (voice),11.0
1627,Ashley,9.0
1628,Ashley 'Ash' J. Williams,10.0
1629,Ashley Albright,11.0
1630,Ashley Bell,10.0
1631,Ashley Benson,11.0
1632,Ashley Carlson,11.0
1633,Ashley Grant,9.0
1634,Ashley Greene,9.0
1635,Ashley Johnson,11.0
1636,Ashley Judd,9.0
1637,Ashley Laurence,11.0
1638,Ashley Mercer,9.0
1639,Ashley Palmer,11.0
1640,Ashley Peldon,9.0
1641,Ashley Scott,10.0
1642,Ashley Smith,11.0
1643,Ashley Spinelli,11.0
1644,Ashley Tisdale,11.0
1645,Ashley Wilkes,11.0
1646,Ashley Williams,10.0
1647,Ashmol Williamson,9.0
1648,Ashok Amritraj,13.0
1649,Ashoke Ganguli,11.0
1650,Ashraf Barhom,10.0
1651,Ashton Holmes,10.0
1652,Ashton Kutcher,10.0
1653,Ashwin Rajan,10.0
1654,Asia Argento,10.0
1655,Aslam,11.0
1656,Aslan (voice),11.0
1657,Aspen,11.0
1658,Asra Q. Nomani,11.0
1659,Asset,11.0
1660,Assistant Director Walter Skinner,11.0
1661,Asterix,11.0
1662,Astrid,11.0
1663,Astro,11.0
1664,Astro Boy (voice),9.0
1665,Astronaut,9.0
1666,Asymmetrical Productions,11.0
1667,Atamansha (voice),11.0
1668,Athena,10.0
1669,Athos,11.0
1670,Atlas 3 Productions,9.0
1671,Atlas Entertainment,10.0
1672,Atlee Jackson,11.0
1673,Atom Egoyan,10.0
1674,Aton Soumache,9.0
1675,Atossa Leoni,11.0
1676,Atreyu,9.0
1677,Atta (voice),11.0
1678,Attar,11.0
1679,Atticus,9.0
1680,Atticus Finch,11.0
1681,Atticus Shaffer,9.0
1682,Aubrey Davis,11.0
1683,Aubrey Plaza,10.0
1684,Aubrey Posen,11.0
1685,Auda abu Tayi,11.0
1686,Audrey,11.0
1687,Audrey Bennett,11.0
1688,Audrey Billings,11.0
1689,Audrey Burke,9.0
1690,Audrey Davis,9.0
1691,Audrey Dunn,11.0
1692,Audrey Hepburn,10.0
1693,Audrey Marrs,11.0
1694,Audrey Reede,11.0
1695,Audrey Tautou,9.0
1696,Audrey Wasilewski,9.0
1697,Audrey Woods,11.0
1698,Augie Farks,11.0
1699,August Boatwright,11.0
1700,August Diehl,11.0
1701,August Rosenbluth,11.0
1702,August Rush,11.0
1703,August Schellenberg,11.0
1704,Augusta Jordan,9.0
1705,Augusten Burroughs,9.0
1706,Augustine James,11.0
1707,Augustus 'Gus' Trenor,9.0
1708,Augustus Prew,11.0
1709,Augustus Waters,11.0
1710,Aunjanue Ellis,9.0
1711,Aunt Edna,11.0
1712,Aunt Em,9.0
1713,Aunt Emma,9.0
1714,Aunt Gwendolyn 'Gin' Stoker,11.0
1715,Aunt Irene,11.0
1716,Aunt Lucy (voice),11.0
1717,Aunt Nan,9.0
1718,Aunt Ramona,11.0
1719,Aunt Voula,11.0
1720,Auntie,11.0
1721,Aunty Entity,11.0
1722,Aura,11.0
1723,Aurelia,9.0
1724,Aurelius,9.0
1725,Auric Goldfinger,11.0
1726,Aurora,11.0
1727,Auster,9.0
1728,Austin,10.0
1729,Austin Abrams,11.0
1730,Austin Ames,11.0
1731,Austin Butler,11.0
1732,Austin Lyon,9.0
1733,Austin Powers / Dr. Evil,11.0
1734,Austin Powers / Dr. Evil / Fat Bastard,11.0
1735,Austin Powers / Dr. Evil / Goldmember / Fat Bastard,11.0
1736,Austin Stoker,11.0
1737,Austin Stowell,11.0
1738,Austin Wong,9.0
1739,Australian Film Finance Corporation,9.0
1740,Autolycus,11.0
1741,Automatik Entertainment,9.0
1742,Autonomous,11.0
1743,Autumn,11.0
1744,Ava,10.0
1745,Ava DuVernay,11.0
1746,Ava Fontaine Orlov,9.0
1747,Ava Gardner,11.0
1748,Ava Walker,11.0
1749,Avanthika,11.0
1750,Avenue Pictures Productions,9.0
1751,Avery Bishop,11.0
1752,Avery Brooks,9.0
1753,Avery Brundage,11.0
1754,Avery Cross,11.0
1755,Avery Schreiber,9.0
1756,Avery Tolar,11.0
1757,Avi,11.0
1758,Avi Arad,10.0
1759,Avi Lerner,7.0
1760,Avigdor,11.0
1761,Avner,11.0
1762,Avon Production,11.0
1763,Awolowa Odusami,11.0
1764,Axel (Tuileries),9.0
1765,Axel Anderson,11.0
1766,Axel Foley,11.0
1767,Axel Kiener,9.0
1768,Axel Kuschevatzky,11.0
1769,Axel Palmer,11.0
1770,Ayan Mukherjee,11.0
1771,Ayane,9.0
1772,Ayano Fukuda,9.0
1773,Ayelet Zurer,10.0
1774,Ayshe,9.0
1775,Ayush Tandon,11.0
1776,Azamat Bagatov,11.0
1777,Azeem,11.0
1778,Aziz,10.0
1779,Aziz Ansari,10.0
1780,Azul,11.0
1781,B.J. Rose,11.0
1782,B.O.B. (voice),11.0
1783,BB Hensley,11.0
1784,BBC,11.0
1785,BBC Films,20.0
1786,BBC Worldwide,11.0
1787,BD Wong,11.0
1788,BIM Distribuzione,9.0
1789,Ba Noi (Grandmother),9.0
1790,Ba Sen,11.0
1791,Babak Najafi,11.0
1792,Babe (voice),9.0
1793,Babe Bennett,11.0
1794,Babe Paley,9.0
1795,Babe the Gallant Pig (voice),11.0
1796,Babs,11.0
1797,Baby Brent (voice),11.0
1798,Baby Doll,11.0
1799,Baby Firefly,11.0
1800,Baby Powder,11.0
1801,Babysitter,11.0
1802,Bac Films,9.0
1803,Back Lot Pictures,11.0
1804,Bacon,11.0
1805,Bad Blake,11.0
1806,Bad Robot,11.0
1807,Badger (voice),11.0
1808,Bae Doona,11.0
1809,Bagger Vance,9.0
1810,Bagheera (voice),10.0
1811,Bahadurjit Tejeenderpeet Singh,9.0
1812,Bahar Soomekh,11.0
1813,Bahare Seddiqi,11.0
1814,Bai Ling,9.0
1815,Bailee Madison,10.0
1816,Bailey Graffman,11.0
1817,Bailey Tallet,11.0
1818,Baines,10.0
1819,Baird Whitlock,11.0
1820,Baja Miller,11.0
1821,Bak-Ming Wong,11.0
1822,Baker,11.0
1823,Baker Bloodworth,11.0
1824,Baker's Wife,11.0
1825,Baketamon,11.0
1826,Balem Abrasax,11.0
1827,Balian de Ibelin,11.0
1828,Balin,10.0
1829,Ballerina,11.0
1830,Baloo (voice),10.0
1831,Balrog,9.0
1832,Baltasar Kormákur,10.0
1833,Balthazar,11.0
1834,Balthazar Blake,11.0
1835,Bam Margera,10.0
1836,Bama,11.0
1837,Bandai Visual Company,10.0
1838,Bane,11.0
1839,Bang Bang,9.0
1840,Banker,11.0
1841,Banky Edwards,11.0
1842,Baptiste,11.0
1843,Barack Obama,11.0
1844,Barb,9.0
