,feature,weight,brh_index
13071,Lane Smith,1.6740414653846154,10.0
13072,Laney Boggs,9.3166989,11.0
13073,Langston,0.5214908033613446,10.0
13074,Lani Aliikai,0.7534648588235294,11.0
13075,Lanie Kerrigan,-0.578183225,9.0
13076,Lar Park Lincoln,5.846428928571428,11.0
13077,Lara,5.1492190904761905,9.0
13078,Lara Antipova,9.168942090909091,11.0
13079,Lara Breay,1.4760554461538462,11.0
13080,Lara Campbell,2.627306208333333,11.0
13081,Lara Croft,1.0180749162471396,10.0
13082,Lara Flynn Boyle,1.7302981154761905,9.0
13083,Laraine Cotwell,-0.6665699,9.0
13084,Laraine Newman,-0.59294475,9.0
13085,Larenz Tate,2.1412422210317463,9.0
13086,Lari White,3.773690466666667,11.0
13087,Larisa Oleynik,2.342385375,11.0
13088,Larry,1.8270485102658185,10.0
13089,"Larry ""Doc"" Sportello",-0.44445125,9.0
13090,"Larry ""Pinto"" Kroger",51.22222222222222,11.0
13091,Larry Brezner,5.271028553333333,10.0
13092,Larry Brumley,0.841294,11.0
13093,Larry Bryggman,0.5548865217391304,11.0
13094,Larry Bukheim,-0.1806126923076923,9.0
13095,Larry Charles,7.645752117094018,10.0
13096,Larry Clark,3.9414773333333333,11.0
13097,Larry Cotton,13.564027,11.0
13098,Larry Crowne,0.20534583333333334,11.0
13099,Larry Daley,2.575988844181977,10.0
13100,Larry David,1.3398543333333333,11.0
13101,Larry Fessenden,-0.922162923076923,10.0
13102,Larry Gigli,-0.865440574074074,9.0
13103,Larry Gopnik,3.4900477142857143,11.0
13104,Larry Gray,3.277963962962963,11.0
13105,Larry Hedges,-0.42993623076923076,9.0
13106,Larry Hooper,1.86372325,11.0
13107,Larry J. Franco,1.8792343845817494,9.0
13108,Larry Karaszewski,1.8883511,11.0
13109,Larry Kelson,0.5559153,11.0
13110,Larry Maretto,0.0642257,11.0
13111,Larry Miller,0.7645336587301587,10.0
13112,Larry Pogue Sr.,-0.439622641509434,9.0
13113,Larry Schapiro,-0.9812066363636364,9.0
13114,Larry Shuman,0.43896542857142856,11.0
13115,Larry Snyder,3.9608258,11.0
13116,Larry Weinstein,-0.20620084,9.0
13117,Larry Willingham,6.714833,11.0
13118,Larry Wilson,3.8884444,11.0
13119,Larry the Cable Guy,2.3245607775,10.0
13120,Larry/The Devil,-0.46565795,9.0
13121,Lars,-0.41157,9.0
13122,Lars Knudsen,5.608118973214285,10.0
13123,Lars Lindstrom,-0.058861416666666666,9.0
13124,Lars Ranthe,3.4210526315789473,11.0
13125,Lars Ulrich,-0.5570573888888889,9.0
13126,Lars Ulstead,2.626352125,11.0
13127,Lars von Trier,1.0411011656694107,9.0
13128,Larten Crepsley,-0.295758225,9.0
13129,Laser,8.915957142857144,11.0
13130,Lasse Hallström,2.1288759555776515,10.0
13131,Lateesha Rodriguez,-0.54110996,9.0
13132,Lati Grobman,-0.5330572698412699,9.0
13133,Latif Yahia / Uday Hussein,-0.700093560209424,9.0
13134,Latifa Ouaou,3.2691344384615384,11.0
13135,Latika,24.194036266666668,11.0
13136,Latrell Walker,0.59917198,11.0
13137,Laura,-0.06330868922944845,10.0
13138,Laura Bickford,1.045974647282221,10.0
13139,Laura Brown,0.6639132,11.0
13140,Laura Bush,0.1755563346613546,11.0
13141,Laura Calvin Miller,7.628788954545454,11.0
13142,Laura Carrington,1.5365113928571428,11.0
13143,Laura Chapman,3.354179216,11.0
13144,Laura Charles,1.5754284,11.0
13145,Laura D. Smith,6.337038,11.0
13146,Laura Dern,5.77917004472789,10.0
13147,Laura Fattori,0.93772504,11.0
13148,Laura Fischer,2.373578125,11.0
13149,Laura Fraser,0.8074995846153846,11.0
13150,Laura Freeman,57.743375,11.0
13151,Laura Garrety,-0.6700529333333334,9.0
13152,Laura Harring,0.49936743636363634,10.0
13153,Laura Harris,1.6855547333333334,11.0
13154,Laura Jo 'L.J.' Wentworth,1.6378178867924529,11.0
13155,Laura Kinney,6.012118571428571,11.0
13156,Laura Kirk,0.5466147,11.0
13157,Laura Lau,212.53677953846153,10.0
13158,Laura Linney,2.594027017258041,17.0
13159,Laura MacNamara Sobel,1.211070725,11.0
13160,Laura Ramsey,0.78716575,10.0
13161,Laura Sobel,-0.08328108333333334,9.0
13162,Laura Vandervoort,1.4149931846153847,11.0
13163,Laura Vasiliu,0.3909314846746666,11.0
13164,Laura Wilson,2.848267975,11.0
13165,Laura Ziskin,2.2932942241864493,14.0
13166,Laure Mattos,1.7299976,11.0
13167,Laure/lily,-0.5188882857142857,9.0
13168,Laurel A. Ward,0.03929833333333333,11.0
13169,Laurel Hedare,-0.17897621,9.0
13170,Laurel Hester,-0.918095,9.0
13171,Laurel Pearson,-0.39328725,9.0
13172,Laurel-Ann Drummond,-0.9786666666666667,9.0
13173,Lauren,1.7511792173076923,10.0
13174,Lauren / Sylvia,3.4019700166666667,11.0
13175,Lauren Ambrose,0.41721775285714285,10.0
13176,Lauren Ash,-0.058861416666666666,9.0
13177,Lauren Bacall,2.4285714285714284,11.0
13178,Lauren Bittner,40.1407636,11.0
13179,Lauren Cohan,5.4188367,11.0
13180,Lauren Daniels,1.7299976,11.0
13181,Lauren Douglas,-0.4356372,9.0
13182,Lauren Esposito,7.0042502,11.0
13183,Lauren Farb,-0.9162147,9.0
13184,Lauren German,1.4157861996434937,9.0
13185,Lauren Graham,0.7121924696428572,9.0
13186,Lauren Hodges,1.5471987848605577,11.0
13187,Lauren Holly,4.35611050413961,10.0
13188,Lauren Hutton,-0.2977272,9.0
13189,Lauren Lazin,25.028413333333333,11.0
13190,Lauren Levine,1.2931177166666667,11.0
13191,Lauren Lloyd,1.25690748,11.0
13192,Lauren London,0.05852815,11.0
13193,Lauren Miller,0.4634835294117647,11.0
13194,Lauren Munsch,2.9826513333333335,11.0
13195,Lauren Powell,0.4634835294117647,11.0
13196,Lauren Shuler Donner,1.980279496208901,7.0
13197,Lauren Versel,0.11178533333333333,11.0
13198,Lauren Wando,0.5355841379310344,11.0
13199,Laurence Becsey,0.284425652173913,11.0
13200,Laurence Fishburne,1.7283107025045328,10.0
13201,Laurence Fox,0.3497738727272727,11.0
13202,Laurence Golborne,-0.00389108,10.0
13203,Laurence Laurentz,1.8930752727272728,11.0
13204,Laurence Mark,1.0391154562000555,6.0
13205,Laurence Olivier,0.7053223504761905,11.0
13206,Lauri Apelian,5.788662222222222,11.0
13207,Laurie Bohner,2.125041,11.0
13208,Laurie Callahan,-0.78916954,9.0
13209,Laurie Collyer,-0.688597,9.0
13210,Laurie Crouch,-0.3304413,9.0
13211,Laurie Henderson,179.18018018018017,11.0
13212,Laurie Holden,0.8808196774074074,9.0
13213,Laurie Jupiter / Silk Spectre II,0.4250691,11.0
13214,Laurie Lennard,45.243,11.0
13215,Laurie MacDonald,2.531819151116629,10.0
13216,Laurie Parker,0.4481573857142857,11.0
13217,Laurie Shaw,-0.15682085,9.0
13218,Laurie Simmons,5.4076615384615385,11.0
13219,Laurie Strode,78.6195758905983,10.0
13220,Laurie Webb,2.3423046285714286,11.0
13221,Lavagirl,0.38851932,11.0
13222,Lavania,-0.3256612857142857,9.0
13223,Lawrence,0.2827813,11.0
13224,Lawrence Bender,9.992033202814328,19.0
13225,Lawrence Gilliard Jr.,-0.2668351666666667,9.0
13226,Lawrence Gordon,1.1002687189173554,21.0
13227,Lawrence Grey,8.001435102040816,11.0
13228,Lawrence Guterman,0.5562525166666666,11.0
13229,Lawrence Inglee,-0.7659598461538462,9.0
13230,Lawrence Kasanoff,1.834119398005698,9.0
13231,Lawrence Kasdan,3.0795207508870215,10.0
13232,Lawrence Mortorff,-0.3304413,9.0
13233,Lawrence Musgrove,10.2273715,11.0
13234,Lawrence Robertson,1.8936243,11.0
13235,Lawrence Turman,0.3086506666666667,11.0
13236,Lawrence Weingarten,7.677727702726473,10.0
13237,Lawrie Dayne,-0.05117111,9.0
13238,Lawyer McCoy,-0.8435796,9.0
13239,Layla,0.583398,11.0
13240,Layla Maloney,5.865552485380117,11.0
13241,Layla Williams,1.467709,11.0
13242,Laz Alonso,-0.5174507403703704,10.0
13243,Lazar Wolf,8.256036666666667,11.0
13244,Lazarus,-0.2730769333333333,9.0
13245,Lazlo,-0.346105475,9.0
13246,Le Chevalier Raphael Danceny,1.47648,11.0
13247,Le Chiffre,2.9936397333333336,11.0
13248,Le Comte,-0.27302432,9.0
13249,Le Frog,-0.5673871409395973,9.0
13250,Le bébé,14.924029875,11.0
13251,Le commissaire de police de Manosque,-0.5714285714285714,9.0
13252,Le cow-boy (Place des Victoires),-0.6263563846153846,9.0
13253,Le fleuriste,-0.8046705,9.0
13254,Le médecin,-0.5714285714285714,9.0
13255,Le père,14.924029875,11.0
13256,LeBlanc,-0.74991925,9.0
13257,LeVar Burton,1.306589755276779,10.0
13258,Lea,-0.6099990695652174,10.0
13259,Lea Coco,4.2882018,11.0
13260,Lea Michele,0.6256016298941799,9.0
13261,Lea Salonga,2.3813361555555557,11.0
13262,Lea Thompson,6.644177160118484,15.0
13263,Lead Guitarist,128.44070625,11.0
13264,Leader Caleb Warrens,10.858788,11.0
13265,Leah,1.3379301216931216,10.0
13266,Leah (voice),-0.8187078533333333,9.0
13267,Leah Carnahan,2.09113324,11.0
13268,Leah Fuller,2.45647655,11.0
13269,Leah Pipes,1.1764896,11.0
13270,Leah Remini,2.627306208333333,11.0
13271,Leah Zappy,-0.15425922222222221,9.0
13272,Leandro Firmino,8.28538484848485,11.0
13273,Leanna Creel,-0.937753,9.0
13274,Leanne Rease-Jones,-0.895472,9.0
13275,Leatherface,1.36209725,11.0
13276,Leatherface 'Bubba' Sawyer,0.7076323404255319,11.0
13277,Leaven,1.007272,11.0
13278,Lee,0.253223,11.0
13279,Lee / N'Cream,-0.4329492,9.0
13280,Lee Blanchard,-0.01777596,9.0
13281,Lee Briggs,-0.2936469375,9.0
13282,Lee Christmas,1.9491400664814815,10.0
13283,Lee Clay,0.129,11.0
13284,Lee Cullen,1.42295562,11.0
13285,Lee Daniels,5.872651466666667,10.0
13286,Lee Dollarhide,3.4788524666666665,11.0
13287,Lee Evans,15.081941347826087,11.0
13288,Lee Gates,2.4549112592592595,11.0
13289,Lee Gottsegen,0.28921075,11.0
13290,Lee Harvey Oswald,4.13513745,11.0
13291,Lee Holloway,1.32615225,11.0
13292,Lee Hunter,22.80952380952381,11.0
13293,Lee J. Cobb,21.856620510531133,10.0
13294,Lee Joo-Ick,-0.7360102619047619,9.0
13295,Lee Majors,-0.38405516666666667,9.0
13296,Lee Marvin,0.9552810764519732,10.0
13297,Lee Oakes,0.41503383561643836,11.0
13298,Lee Pearson,-0.815,9.0
13299,Lee R. Mayes,1.321907490920608,10.0
13300,Lee Remick,20.75820714285714,11.0
13301,Lee Rich,0.04514535294117647,11.0
13302,Lee Scoresby,1.0679714666666666,11.0
13303,Lee Stanley,0.3826950333333333,11.0
13304,Lee Sternthal,1.2052435,11.0
13305,Lee Stollman,4.8975405457363275,10.0
13306,Lee Tamahori,0.5807389903047868,9.0
13307,Lee Tergesen,6.547323,11.0
13308,Lee Toland Krieger,1.62653104,11.0
13309,Lee Unkrich,4.334848515,11.0
13310,Lee Van Cleef,5.687058333333333,10.0
13311,Lee Woo-jin,3.993335,11.0
13312,Leehom Wang,-0.7463865714285715,9.0
13313,Leelee Sobieski,-0.018383343478260882,11.0
13314,Leeloo,1.9324464444444445,11.0
13315,Leezar,-0.4765202805611222,9.0
13316,Left Hand Lacey (Piano),0.6153593,11.0
13317,Lefty,0.13046917777777778,11.0
13318,Legolas,9.999261169260478,10.0
13319,Leif,2.500102733333333,11.0
13320,Leif Tilden,2.12,11.0
13321,Leigh,1.3100203888888888,11.0
13322,Leigh Anne Tuohy,9.66235548275862,11.0
13323,Leigh Bowden,4.208571428571428,11.0
13324,Leigh Colvin,1.3900945555555555,11.0
13325,Leigh Whannell,9.4303851,11.0
13326,Leighton Meester,0.400016403422619,10.0
13327,Leila,-0.33115883026004733,11.0
13328,Leila Arcieri,2.963548314285714,11.0
13329,Leila Hope,2.0569942333333335,11.0
13330,Leila Smith,0.6102015,11.0
13331,Leland Orser,-0.7426060291666667,10.0
13332,Lello Cava,-0.3249125,9.0
13333,Lem (voice),0.49922521428571426,11.0
13334,Lemore Syvan,-0.688597,9.0
13335,Lemuel,1.3713116134123973,11.0
13336,Lemuel Gulliver,1.1194886071428571,11.0
13337,Len Amato,-0.14377776923076924,9.0
13338,Len Cariou,1.322829275,11.0
13339,Len Peterson,8.39420035,11.0
13340,Len Wiseman,1.9922548003636364,10.0
13341,Lena,3.592409135555555,10.0
13342,Lena (Voice),0.864941075,11.0
13343,Lena Brandt,-0.815159125,9.0
13344,Lena Duchannes,0.0008689666666666666,10.0
13345,Lena Dunham,2.2560947692307693,10.0
13346,Lena Headey,4.8618585984777125,10.0
13347,Lena Kaligaris,0.6024022755555556,10.0
13348,Lena Leonard,-0.32,9.0
13349,Lena Olin,-0.33230871227688785,11.0
13350,Lena Taylor,-0.3,9.0
13351,Lene Børglum,0.1720342886904762,10.0
13352,Leni Riefenstahl,3.9608258,11.0
13353,Lenn Kudrjawizki,-0.15751488333333333,9.0
13354,Lennie James,0.3506018115384615,9.0
13355,Lennie Loftin,1.0342161,11.0
13356,Lenny,2.5942693412698414,9.0
13357,Lenny (voice),3.897000253333333,11.0
13358,Lenny Abrahamson,4.900293,11.0
13359,Lenny Cole,0.4299452777777778,11.0
13360,Lenny Feder,2.2400904187500004,10.0
13361,Lenny Kagan,6.38929676923077,11.0
13362,Lenny Kravitz,3.7536959,11.0
13363,Lenny Meyer,52.68586666666667,11.0
13364,Lenny Richter,0.24236178333333333,11.0
13365,Lenny Venito,-0.865440574074074,9.0
13366,Lenny Young,3.9963236444444443,11.0
13367,Lenore,6.659613328309179,10.0
13368,Lenore Case,0.8984770666666667,11.0
13369,Lenore Mills - St. John,5.786904666666667,11.0
13370,Leo Barnes,10.9728855,10.0
13371,Leo Biederman,0.8728621866666667,11.0
13372,Leo Bloom,-0.15425922222222221,9.0
13373,Leo Burmester,0.28571568571428574,11.0
13374,Leo Collins,5.537152333333333,11.0
13375,Leo Davidson,2.6221174,11.0
13376,Leo Demidov,-0.9335134,9.0
13377,Leo Durocher,1.375505325,11.0
13378,Leo F. Drummond,0.147919225,11.0
13379,Leo Fitzpatrick,3.9414773333333333,11.0
13380,Leo G. Carroll,3.6666666666666665,11.0
13381,Leo Genn,1.9737373737373738,10.0
13382,Leo Getz,4.615609682142857,10.0
13383,Leo Holt,3.85572274,11.0
13384,Leo Koenig,-0.18054690666666667,9.0
13385,Leo McKern,9.173849384615385,10.0
13386,Leo Pescarolo,2.127490546875,11.0
13387,Leo Rossi,-0.982068625,9.0
13388,Leo Severino,-0.67898405,9.0
13389,Leon Isaac Kennedy,1.4465256,11.0
13390,Leon Janney,-0.14245684210526316,9.0
13391,Leon Kaufman,-0.7644515333333334,9.0
13392,Leon Mercier,-0.32548373333333336,9.0
13393,Leon Phelps,-0.42916666666666664,9.0
13394,Leon Rippy,0.3826950333333333,11.0
13395,Leon Robinson,10.061742928571428,11.0
13396,Leona Cantrell,0.6320090857142857,11.0
13397,Leonard,1.4328964532163742,9.0
13398,Leonard 'Nipper' Read,0.71891976,11.0
13399,Leonard (voice),3.791500589041096,11.0
13400,Leonard Freeman,2.7777777777777777,11.0
13401,Leonard Frey,8.256036666666667,11.0
13402,Leonard Goldberg,1.9826627328416149,10.0
13403,Leonard Ho,0.4794990592479189,11.0
13404,Leonard Nimoy,3.416169585759637,10.0
13405,Leonard Rabinowitz,2.041905933333333,11.0
13406,Leonard Roberts,1.87942425,11.0
13407,Leonard Woolf,0.6639132,11.0
13408,Leonardo,0.9097179555555556,10.0
13409,Leonardo Cimino,-0.22685775,9.0
13410,Leonardo DiCaprio,2.404092629638512,10.0
13411,Leonid Yarmolnik,-0.812761,9.0
13412,Leonidas,1.8215610333333334,11.0
13413,Leonie Mansfield,1.167857142857143,11.0
13414,Leonor Varela,0.4120175084656085,9.0
13415,Leonore,0.09468603076923077,11.0
13416,Leopold Mozart,1.8873905,11.0
13417,Leopold Stokowski,35.54385964912281,11.0
13418,Leopoldo Gout,-0.32548373333333336,9.0
13419,Leroy Green,1.5754284,11.0
13420,Les,0.6187783035714285,10.0
13421,Les Alexander,0.32047545714285713,11.0
13422,Les Mayfield,0.23602112287087906,10.0
13423,Les Nichols,7.438095238095238,11.0
13424,Les Triplettes (voice),-0.8152905,9.0
13425,Les Weldon,1.4303004501587302,9.0
13426,Lescovar,0.446,11.0
13427,Lesher,-0.10962155,9.0
13428,Leslee Udwin,6.421052631578948,11.0
13429,Lesley,4.734171888888889,11.0
13430,Lesley Ann Warren,0.322731225,10.0
13431,Lesley Manville,1.26553275,11.0
13432,Lesley-Anne Down,-0.9686025714285714,9.0
13433,Leslie,0.7495746285714286,10.0
13434,Leslie Bibb,1.2594533164236705,9.0
13435,Leslie Breitbart,-0.2412515,9.0
13436,Leslie Burke,1.2931177166666667,11.0
13437,Leslie Caron,5.10001372,11.0
13438,Leslie Dixon,2.5145534973770496,10.0
13439,Leslie Holleran,1.3293977233333332,10.0
13440,Leslie Hope,-0.132857,9.0
13441,Leslie Howard,99.04411475,11.0
13442,Leslie J. Converse,0.13333333333333333,11.0
13443,Leslie Jones,0.5913021458333333,11.0
13444,Leslie Mann,2.7070052952072094,10.0
13445,Leslie Miller,0.0571408,11.0
13446,Leslie Morgan,0.0642257,11.0
13447,Leslie Morgenstein,-0.012845473684210526,9.0
13448,Leslie Nielsen,0.627984775405452,10.0
13449,Leslie Payne,0.71891976,11.0
13450,Leslie Phelan,-0.9933588571428571,9.0
13451,Leslie Stefanson,0.5587670212121212,10.0
13452,Leslie Urdang,0.34617548750000005,10.0
13453,Leslie Weisberg,-0.439622641509434,9.0
13454,Leslye Headland,2.9826513333333335,11.0
13455,Lesra Martin,0.47912482,11.0
13456,Lestat de Lioncourt,1.5135733047619047,10.0
13457,Lester,0.11734967297979798,9.0
13458,Lester 'Worm' Murph,0.9101581666666667,11.0
13459,Lester Burnham,22.753106733333333,11.0
13460,Lester Diamond,1.2329302884615385,11.0
13461,Lester Siegel,4.220766921348314,11.0
13462,Lester Vesco,4.798647933333333,11.0
13463,Leticia Musgrove,10.2273715,11.0
13464,Letty,6.927628210526316,11.0
13465,Letty Aronson,4.483196389814815,10.0
13466,Letty Ortiz,4.454840131578948,11.0
13467,Leutnant Werner,5.071428571428571,11.0
13468,Levan Gabriadze,61.88209,11.0
13469,Leven Rambin,0.9397639,11.0
13470,Levi Miller,-0.14407786666666667,9.0
13471,Levon Helm,3.4788524666666665,11.0
13472,Levy Easterly,10.726525555555556,11.0
13473,Lew Harper,2.4285714285714284,11.0
13474,Lew Temple,-0.8306592,9.0
13475,Lewis Black,2.4812588399999997,10.0
13476,Lewis Fitz-Gerald,1.3125069130434783,11.0
13477,Lewis Gilbert,9.392306292053663,10.0
13478,Lewis J. Rachmil,8.760414878048781,11.0
13479,Lewis Rothschild,0.7399918709677419,11.0
13480,Lewis Thomas,0.5931668695652174,11.0
13481,Lewis Zabel,0.9249717285714286,11.0
13482,Lewton 'Lewt' MacCanles,2.4,11.0
13483,Lex,-0.3512130769230769,9.0
13484,Lex Luthor,2.012461249032442,10.0
13485,Lex Lutzus,7.7769304,11.0
13486,Lexa Doig,0.5410725454545454,11.0
13487,Lexi Alexander,-0.5078354634146341,9.0
13488,Lexie Coop,1.2514116,11.0
13489,Lexie Littleton,-0.28793979310344825,9.0
13490,Lezlie Deane,2.170184818181818,11.0
13491,Leïto,-0.20132241666666667,9.0
13492,Li (voice),2.594281551724138,11.0
13493,Li Bingbing,2.9913989454914267,9.0
13494,Li Chang,0.61810572,11.0
13495,Li Cunxin - adult,-0.17122196,9.0
13496,Li Cunxin - boy,-0.17122196,9.0
13497,Li Cunxin - teenage,-0.17122196,9.0
13498,Li Ji,0.590901395302523,11.0
13499,Li Yu-Tang,-0.7461880869565217,9.0
13500,Li Zhou,-0.11229183333333333,9.0
13501,Li-Kong Hsu,11.560337411764706,11.0
13502,Lia,-0.64857725,9.0
13503,Liam Aiken,1.262518475,11.0
13504,Liam Cunningham,1.2168747758645464,9.0
13505,Liam Hemsworth,4.6394443317362475,10.0
13506,Liam James,4.043185217391304,11.0
13507,Liam McIntyre,-0.12457925714285714,9.0
13508,Liam Neeson,2.5075560057692656,26.0
13509,Liam O'Donnell,5.6821036,11.0
13510,Liana Liberato,1.8549497582505214,9.0
13511,Liana Telfer,0.5368920526315789,11.0
13512,Liane Wigand,-0.3301120888888889,9.0
13513,Lianne Halfon,8.115532054807693,10.0
13514,Libby,0.7148275999999999,10.0
13515,Libby Atenton,-0.2299532,9.0
13516,Liberty Valance,1.5,11.0
13517,Lieutenant 'Lefty' Enright,0.7076323404255319,11.0
13518,Lieutenant A.K. Waters,0.22332082857142857,11.0
13519,"Lieutenant Aldo ""The Apache"" Raine",3.559015,11.0
13520,Lieutenant Alex Hopper,0.4498827033492823,11.0
13521,Lieutenant Archie Hicox,3.559015,11.0
13522,Lieutenant Audebert,-0.19503840909090908,9.0
13523,Lieutenant Bill Strayton,-0.57122572,9.0
13524,Lieutenant Colonel Barnsby,0.446,11.0
13525,Lieutenant Colonel Bill Kilgore,1.8400120952380952,11.0
13526,Lieutenant Colonel Nathaniel Serling,1.1926264782608695,11.0
13527,Lieutenant Commander Worf,2.260869565217391,11.0
13528,Lieutenant Dekker,0.6152763411764706,11.0
13529,Lieutenant Dunbar,18.282220363636362,11.0
13530,Lieutenant Ed Traxler,11.2455,11.0
13531,Lieutenant Ellen Ripley,8.908997567567567,11.0
13532,Lieutenant Graham,-0.9960860526315789,9.0
13533,Lieutenant Grass,-0.7757659574468085,9.0
13534,Lieutenant Hiram Coffey,0.28571568571428574,11.0
13535,Lieutenant Ito,2.6143804210526316,11.0
13536,Lieutenant Jordan O'Neil,-0.03661688,9.0
13537,Lieutenant Kurt Kotler,0.63332504,11.0
13538,Lieutenant Mike Harrigan,0.6320090857142857,11.0
13539,Lieutenant Nick Chen,-0.393752,9.0
13540,Lieutenant Robinson,2.485505,11.0
13541,Lieutenant William Bligh,-0.65546152,9.0
13542,Lieux Dressler,33.0,11.0
13543,Liev Schreiber,0.9799622213622436,10.0
13544,Lightning,0.1226815,11.0
13545,Lightning McQueen (voice),2.3245607775,10.0
13546,Lijun Sun,-0.8647368421052631,9.0
13547,Lil,-0.980063625,9.0
13548,Lila Cazès,12.833333333333334,11.0
13549,Lila Crane,38.655591190510414,11.0
13550,Lila Kedrova,3.3333333333333335,11.0
13551,Lila Montagne,-0.03536588235294118,9.0
13552,Lila Rose Oliver,-0.5529530862068965,9.0
13553,Lila Wingo Newbury,1.4929199666666666,11.0
13554,Lila Yacoub,-0.2412515,9.0
13555,Lili Fini Zanuck,9.078402916666667,10.0
13556,Lili Taylor,8.823356377564103,10.0
13557,"Lili Von Shtüpp, the Teutonic Titwillow",44.96153846153846,11.0
13558,Lilia Skala,11.043921953947368,10.0
13559,Lilith Beresford,-0.8328625,9.0
13560,Lilli,-0.5359608039772727,10.0
13561,Lillian,3.2261619391507046,9.0
13562,Lillian Frank,-0.7603788181818182,9.0
13563,Lillian Gish,20.75330066570443,11.0
13564,Lillith Sullivan,0.07407407407407407,11.0
13565,Lilly,0.965,11.0
13566,Lilly Desange,8.766518066666666,11.0
13567,Lilly Enslin,2.78718392,11.0
13568,Lilly Moscovitz,2.4236267618243246,10.0
13569,Lilly Truscott,3.4441508285714284,11.0
13570,Lilly Wachowski,1.6384131842947796,16.0
13571,Lilo (voice),0.8221440875,11.0
13572,Lily,10.00265707957265,9.0
13573,Lily Autumn Page,-0.9984142857142857,9.0
13574,Lily Bart,-0.4835596,9.0
13575,Lily Collins,0.8282705586834733,10.0
13576,Lily Jacoby,24.69540142857143,11.0
13577,Lily James,1.7121127647869674,9.0
13578,Lily Keeble,0.44103175,11.0
13579,Lily Owens,2.464126818181818,11.0
13580,Lily Tomlin,0.402351108974359,10.0
13581,Limor Diamant,-0.527449625,9.0
13582,Lin Shaye,24.250646229914533,9.0
13583,Lina Boudreau,-0.8152905,9.0
13584,Lina Lamont,1.8337531486146095,11.0
13585,Lina Mayfleet,-0.6751082181818182,9.0
13586,Lina Moebius,-0.72205,9.0
13587,Lina Paul,0.4860002,11.0
13588,Lina Paventi,-0.30493537446313507,9.0
13589,Lincoln Kilpatrick,-0.7271507692307693,9.0
13590,Lincoln Rhyme,1.0752555479452055,11.0
13591,Lincoln Six Echo / Tom Lincoln,0.29324733333333336,11.0
13592,Linda,46.56952477070108,10.0
13593,Linda (voice),4.120520087918015,10.0
13594,Linda Barrett,5.02064,11.0
13595,Linda Bassett,6.421052631578948,11.0
13596,Linda Blair,27.679817705357145,10.0
13597,Linda Cardellini,3.068639364047619,10.0
13598,Linda Conroy (voice),8.635740698815184,11.0
13599,Linda Emond,2.238512475,11.0
13600,Linda Fiorentino,2.270368322222222,9.0
13601,Linda Hamilton,3.757240701149425,9.0
13602,Linda Hanson,3.2073416,11.0
13603,Linda Harrison,5.333239333333333,11.0
13604,Linda Hunt,6.014894666666667,10.0
13605,Linda Kozlowski,32.752706959338056,10.0
13606,Linda Larkin,17.001793535714285,11.0
13607,Linda Litzke,3.4248667297297297,11.0
13608,Linda Magnusson,-0.59294475,9.0
13609,Linda Mason,13.4409592,11.0
13610,Linda McDonough,-0.10411526287878788,10.0
13611,Linda McKay,1.0022468947368421,11.0
13612,Linda Moran,12.350369,11.0
13613,Linda Morrison,0.24236178333333333,11.0
13614,Linda Partridge,0.3095081891891892,11.0
13615,Linda Schell,0.381197025,11.0
13616,Linden Ashby,2.593156507936508,10.0
13617,Lindsay Beamish,1.5895185,11.0
13618,Lindsay Crouse,-0.926337,9.0
13619,Lindsay Doran,4.2485311920346325,10.0
13620,Lindsay Flickinger,3.6915395,11.0
13621,Lindsay Lohan,1.7726644731033183,9.0
13622,Lindsay Ridgeway,-0.88854259375,9.0
13623,Lindsay Wagner,2.9810718,11.0
13624,Lindsay Williams,9.244701794117647,11.0
13625,Lindsey,1.085514111111111,11.0
13626,Lindsey Brigman,0.28571568571428574,11.0
13627,Lindsey Collins,0.9945098461538462,10.0
13628,Lindsey Cyr,0.8648655094339622,11.0
13629,Lindsey Jones,0.9802064,11.0
13630,Lindsey Kingston,2.05995821875,11.0
13631,Lindsey Meeks,0.6817102333333334,11.0
13632,Lindsey Weber,6.219094733333334,11.0
13633,Lindy Booth,9.047674,11.0
13634,Lindy Taylor,1.5391512352941177,11.0
13635,Linga Moonsamy,1.03723285,11.0
13636,Linguini (voice),3.15815212,11.0
13637,Link,2.4025692,11.0
13638,Linne Radmin,-0.02548912,9.0
13639,Lino,1.4606010357142858,11.0
13640,Linus Caldwell,3.4825280823529416,10.0
13641,Linus Roache,0.10259745714285715,11.0
13642,Linwood 'Pooch' Porteous,-0.0568,9.0
13643,Lion (voice),1.1231594875,11.0
13644,Lion / Fleetwood Coup de Ville,-0.122956125,9.0
13645,Lionel 'Elvis' Cormac,1.5708232,11.0
13646,Lionel Barrymore,2.7949622239749967,10.0
13647,Lionel Logue,26.614103266666667,11.0
13648,Lionel Mark Smith,-0.11545454545454545,9.0
13649,Lionel Sweeney,-0.8642208928571429,9.0
13650,Lionel Wigram,1.7858189503216375,10.0
13651,Lis Kern,0.7362250588235294,11.0
13652,Lisa,0.731904169047815,8.0
13653,Lisa (voice),2.0445871615079665,10.0
13654,Lisa Ann Walter,3.7298648187500003,10.0
13655,Lisa Arrindell,8.538587333333334,11.0
13656,Lisa Barbuscia,-0.36625568,9.0
13657,Lisa Bonet,0.5708765,11.0
13658,Lisa Bruce,3.6612599703703705,10.0
13659,Lisa Bryer,7.004661666666666,11.0
13660,Lisa Calighan,-0.39347966666666667,9.0
